"Table for Henderson Time Range: 01/05/2017 00:00 to 01/06/2017 00:00"
"Source",,,"AC Henderson WDR_RAW 10min average",,"AC Henderson WSP_RAW 10min average"
"Date","Time","AC Henderson WDR_RAW 10min average [°]","AC Henderson WDR_RAW 1h average [°]","AC Henderson WSP_RAW 10min average [m/s]","AC Henderson WSP_RAW 1h average [m/s]"
11/05/2017,02:30,23,,2.1,
11/05/2017,02:40,21,,2.3,
11/05/2017,02:50,20,,2.0,
11/05/2017,03:00,21,23,2.7,2.2
11/05/2017,03:10,20,,2.5,
11/05/2017,03:20,26,,2.8,
11/05/2017,03:30,23,,2.7,
11/05/2017,03:40,27,,2.4,
11/05/2017,03:50,30,,2.5,
11/05/2017,04:00,37,27,2.4,2.5
11/05/2017,04:10,35,,2.2,
11/05/2017,04:20,39,,2.2,
11/05/2017,04:30,27,,2.5,
11/05/2017,04:40,31,,2.1,
11/05/2017,04:50,23,,2.0,
11/05/2017,05:00,27,30,1.9,2.2
11/05/2017,05:10,25,,2.1,
11/05/2017,05:20,29,,2.0,
11/05/2017,05:30,29,,1.8,
11/05/2017,05:40,34,,1.7,
11/05/2017,05:50,352,,1.1,
11/05/2017,06:00,19,81,1.7,1.7
11/05/2017,06:10,22,,1.8,
11/05/2017,06:20,26,,1.5,
11/05/2017,06:30,28,,1.3,
11/05/2017,06:40,21,,1.8,
11/05/2017,06:50,25,,1.6,
11/05/2017,07:00,24,24,1.5,1.6
11/05/2017,07:10,26,,1.6,
11/05/2017,07:20,27,,1.6,
11/05/2017,07:30,25,,1.3,
11/05/2017,07:40,24,,1.5,
11/05/2017,07:50,31,,1.5,
11/05/2017,08:00,46,30,1.3,1.5
11/05/2017,08:10,44,,1.1,
11/05/2017,08:20,41,,1.2,
11/05/2017,08:30,50,,1.7,
11/05/2017,08:40,52,,2.5,
11/05/2017,08:50,36,,2.7,
11/05/2017,09:00,40,44,2.2,1.9
11/05/2017,09:10,42,,1.4,
11/05/2017,09:20,29,,1.5,
11/05/2017,09:30,51,,1.8,
11/05/2017,09:40,44,,1.8,
11/05/2017,09:50,48,,2.0,
11/05/2017,10:00,51,44,1.5,1.7
11/05/2017,10:10,40,,1.6,
11/05/2017,10:20,43,,1.7,
11/05/2017,10:30,40,,1.7,
11/05/2017,10:40,44,,2.1,
11/05/2017,10:50,56,,1.6,
11/05/2017,11:00,54,46,2.3,1.8
11/05/2017,11:10,50,,2.1,
11/05/2017,11:20,46,,2.1,
11/05/2017,11:30,44,,2.0,
11/05/2017,11:40,30,,1.8,
11/05/2017,11:50,28,,2.2,
11/05/2017,12:00,28,38,1.5,2.0
11/05/2017,12:10,24,,1.7,
11/05/2017,12:20,9,,2.1,
11/05/2017,12:30,21,,2.2,
11/05/2017,12:40,14,,2.4,
11/05/2017,12:50,9,,2.3,
11/05/2017,13:00,23,17,2.7,2.2
11/05/2017,13:10,26,,2.2,
11/05/2017,13:20,22,,2.3,
11/05/2017,13:30,21,,2.2,
11/05/2017,13:40,6,,2.1,
11/05/2017,13:50,20,,1.9,
11/05/2017,14:00,23,20,1.9,2.1
11/05/2017,14:10,24,,2.3,
11/05/2017,14:20,21,,2.4,
11/05/2017,14:30,24,,2.8,
11/05/2017,14:40,14,,2.1,
11/05/2017,14:50,9,,2.3,
11/05/2017,15:00,16,18,2.0,2.3
11/05/2017,15:10,18,,2.0,
11/05/2017,15:20,20,,3.1,
11/05/2017,15:30,23,,2.9,
11/05/2017,15:40,19,,2.7,
11/05/2017,15:50,14,,2.2,
11/05/2017,16:00,14,18,2.5,2.6
11/05/2017,16:10,9,,2.3,
11/05/2017,16:20,14,,2.0,
11/05/2017,16:30,17,,1.9,
11/05/2017,16:40,14,,1.8,
11/05/2017,16:50,24,,2.2,
11/05/2017,17:00,20,16,2.3,2.1
11/05/2017,17:10,17,,2.0,
11/05/2017,17:20,20,,2.3,
11/05/2017,17:30,22,,2.7,
11/05/2017,17:40,12,,2.3,
11/05/2017,17:50,13,,2.3,
11/05/2017,18:00,16,17,2.2,2.3
11/05/2017,18:10,19,,2.2,
11/05/2017,18:20,15,,2.2,
11/05/2017,18:30,18,,2.5,
11/05/2017,18:40,23,,1.8,
11/05/2017,18:50,22,,1.9,
11/05/2017,19:00,26,21,1.7,2.0
11/05/2017,19:10,30,,1.1,
11/05/2017,19:20,22,,1.6,
11/05/2017,19:30,28,,1.5,
11/05/2017,19:40,21,,1.6,
11/05/2017,19:50,21,,1.7,
11/05/2017,20:00,19,24,1.8,1.6
11/05/2017,20:10,20,,1.9,
11/05/2017,20:20,23,,1.8,
11/05/2017,20:30,26,,1.8,
11/05/2017,20:40,22,,2.0,
11/05/2017,20:50,19,,2.7,
11/05/2017,21:00,7,20,2.1,2.0
11/05/2017,21:10,0,,1.8,
11/05/2017,21:20,10,,2.0,
11/05/2017,21:30,18,,2.8,
11/05/2017,21:40,17,,2.7,
11/05/2017,21:50,19,,2.9,
11/05/2017,22:00,21,14,2.5,2.5
11/05/2017,22:10,33,,2.6,
11/05/2017,22:20,24,,2.9,
11/05/2017,22:30,19,,2.4,
11/05/2017,22:40,9,,2.1,
11/05/2017,22:50,355,,2.1,
11/05/2017,23:00,8,75,1.5,2.2
11/05/2017,23:10,2,,1.3,
11/05/2017,23:20,3,,0.8,
11/05/2017,23:30,17,,1.2,
11/05/2017,23:40,15,,1.0,
11/05/2017,23:50,13,,1.1,
11/05/2017,24:00,37,15,0.8,1.0
12/05/2017,00:10,46,,0.8,
12/05/2017,00:20,67,,1.1,
12/05/2017,00:30,63,,1.7,
12/05/2017,00:40,27,,2.2,
12/05/2017,00:50,30,,3.2,
12/05/2017,01:00,,,,
12/05/2017,01:10,,,,
12/05/2017,01:20,,,,
12/05/2017,01:30,,,,
12/05/2017,01:40,,,,
12/05/2017,01:50,,,,
12/05/2017,02:00,,,,
12/05/2017,02:10,,,,
12/05/2017,02:20,,,,
12/05/2017,02:30,,,,
12/05/2017,02:40,,,,
12/05/2017,02:50,,,,
12/05/2017,03:00,,,,
12/05/2017,03:10,,,,
12/05/2017,03:20,,,,
12/05/2017,03:30,,,,
12/05/2017,03:40,,,,
12/05/2017,03:50,,,,
12/05/2017,04:00,,,,
12/05/2017,04:10,,,,
12/05/2017,04:20,,,,
12/05/2017,04:30,,,,
12/05/2017,04:40,,,,
12/05/2017,04:50,,,,
12/05/2017,05:00,,,,
12/05/2017,05:10,,,,
12/05/2017,05:20,,,,
12/05/2017,05:30,,,,
12/05/2017,05:40,,,,
12/05/2017,05:50,,,,
12/05/2017,06:00,88,,1.2,
12/05/2017,06:10,61,,1.5,
12/05/2017,06:20,67,,1.2,
12/05/2017,06:30,118,,1.5,
12/05/2017,06:40,121,,1.5,
12/05/2017,06:50,122,,1.6,
12/05/2017,07:00,113,100,1.4,1.4
12/05/2017,07:10,105,,1.0,
12/05/2017,07:20,130,,1.0,
12/05/2017,07:30,154,,2.6,
12/05/2017,07:40,157,,1.8,
12/05/2017,07:50,177,,2.0,
12/05/2017,08:00,233,159,2.2,1.8
12/05/2017,08:10,179,,2.2,
12/05/2017,08:20,190,,1.8,
12/05/2017,08:30,188,,1.7,
12/05/2017,08:40,188,,1.8,
12/05/2017,08:50,180,,2.2,
12/05/2017,09:00,,185,,1.9
12/05/2017,09:10,,,,
12/05/2017,09:20,,,,
12/05/2017,09:30,,,,
12/05/2017,09:40,,,,
12/05/2017,09:50,,,,
12/05/2017,10:00,,,,
12/05/2017,10:10,,,,
12/05/2017,10:20,,,,
12/05/2017,10:30,,,,
12/05/2017,10:40,,,,
12/05/2017,10:50,,,,
12/05/2017,11:00,,,,
12/05/2017,11:10,,,,
12/05/2017,11:20,,,,
12/05/2017,11:30,,,,
12/05/2017,11:40,,,,
12/05/2017,11:50,,,,
12/05/2017,12:00,200,,1.6,
12/05/2017,12:10,195,,1.6,
12/05/2017,12:20,192,,1.9,
12/05/2017,12:30,192,,2.3,
12/05/2017,12:40,179,,2.7,
12/05/2017,12:50,168,,1.8,
12/05/2017,13:00,164,182,1.6,2.0
12/05/2017,13:10,151,,1.9,
12/05/2017,13:20,180,,1.3,
12/05/2017,13:30,179,,1.4,
12/05/2017,13:40,188,,1.4,
12/05/2017,13:50,193,,1.2,
12/05/2017,14:00,200,182,1.2,1.4
12/05/2017,14:10,194,,1.4,
12/05/2017,14:20,190,,1.4,
12/05/2017,14:30,188,,1.8,
12/05/2017,14:40,190,,1.7,
12/05/2017,14:50,199,,1.7,
12/05/2017,15:00,205,194,1.4,1.6
12/05/2017,15:10,196,,1.7,
12/05/2017,15:20,189,,1.8,
12/05/2017,15:30,189,,1.7,
12/05/2017,15:40,190,,1.8,
12/05/2017,15:50,197,,1.5,
12/05/2017,16:00,188,192,1.3,1.6
12/05/2017,16:10,199,,1.6,
12/05/2017,16:20,189,,1.7,
12/05/2017,16:30,189,,1.4,
12/05/2017,16:40,185,,1.5,
12/05/2017,16:50,191,,1.7,
12/05/2017,17:00,196,191,1.6,1.6
12/05/2017,17:10,203,,1.2,
12/05/2017,17:20,201,,1.2,
12/05/2017,17:30,204,,1.3,
12/05/2017,17:40,203,,1.6,
12/05/2017,17:50,199,,1.3,
12/05/2017,18:00,192,200,1.1,1.3
12/05/2017,18:10,187,,1.6,
12/05/2017,18:20,182,,1.3,
12/05/2017,18:30,186,,1.3,
12/05/2017,18:40,186,,1.5,
12/05/2017,18:50,181,,1.5,
12/05/2017,19:00,172,182,1.4,1.4
12/05/2017,19:10,160,,2.3,
12/05/2017,19:20,162,,2.1,
12/05/2017,19:30,159,,1.8,
12/05/2017,19:40,164,,1.5,
12/05/2017,19:50,176,,1.0,
12/05/2017,20:00,192,169,0.8,1.6
12/05/2017,20:10,196,,0.7,
12/05/2017,20:20,194,,0.9,
12/05/2017,20:30,200,,0.8,
12/05/2017,20:40,196,,0.7,
12/05/2017,20:50,203,,1.0,
12/05/2017,21:00,207,199,0.9,0.8
12/05/2017,21:10,206,,1.0,
12/05/2017,21:20,212,,1.0,
12/05/2017,21:30,207,,0.9,
12/05/2017,21:40,206,,0.9,
12/05/2017,21:50,202,,0.8,
12/05/2017,22:00,203,206,0.9,0.9
12/05/2017,22:10,200,,1.0,
12/05/2017,22:20,201,,1.1,
12/05/2017,22:30,201,,1.2,
12/05/2017,22:40,200,,1.3,
12/05/2017,22:50,198,,1.0,
12/05/2017,23:00,197,200,1.2,1.1
12/05/2017,23:10,198,,1.1,
12/05/2017,23:20,197,,1.2,
12/05/2017,23:30,197,,1.1,
12/05/2017,23:40,196,,1.2,
12/05/2017,23:50,198,,1.4,
12/05/2017,24:00,200,198,1.4,1.2
13/05/2017,00:10,199,,1.4,
13/05/2017,00:20,199,,1.4,
13/05/2017,00:30,201,,1.3,
13/05/2017,00:40,198,,1.4,
13/05/2017,00:50,200,,1.6,
13/05/2017,01:00,199,,1.5,
13/05/2017,01:10,197,,1.4,
13/05/2017,01:20,198,,1.8,
13/05/2017,01:30,197,,1.5,
13/05/2017,01:40,197,,1.2,
13/05/2017,01:50,199,,1.1,
13/05/2017,02:00,197,197,1.1,1.3
13/05/2017,02:10,197,,1.2,
13/05/2017,02:20,198,,1.2,
13/05/2017,02:30,200,,1.1,
13/05/2017,02:40,199,,1.1,
13/05/2017,02:50,197,,1.2,
13/05/2017,03:00,196,198,1.3,1.2
13/05/2017,03:10,200,,1.1,
13/05/2017,03:20,199,,1.0,
13/05/2017,03:30,198,,1.1,
13/05/2017,03:40,198,,1.1,
13/05/2017,03:50,197,,1.2,
13/05/2017,04:00,193,197,1.6,1.2
13/05/2017,04:10,189,,1.7,
13/05/2017,04:20,191,,1.3,
13/05/2017,04:30,191,,1.1,
13/05/2017,04:40,196,,0.9,
13/05/2017,04:50,194,,1.0,
13/05/2017,05:00,193,192,0.8,1.1
13/05/2017,05:10,196,,0.7,
13/05/2017,05:20,193,,0.7,
13/05/2017,05:30,196,,0.6,
13/05/2017,05:40,196,,0.8,
13/05/2017,05:50,199,,0.8,
13/05/2017,06:00,203,197,0.8,0.7
13/05/2017,06:10,201,,0.8,
13/05/2017,06:20,188,,0.8,
13/05/2017,06:30,179,,1.1,
13/05/2017,06:40,176,,1.3,
13/05/2017,06:50,172,,1.1,
13/05/2017,07:00,186,184,0.8,1.0
13/05/2017,07:10,192,,0.9,
13/05/2017,07:20,192,,0.9,
13/05/2017,07:30,191,,1.2,
13/05/2017,07:40,184,,1.1,
13/05/2017,07:50,186,,0.9,
13/05/2017,08:00,189,189,0.9,1.0
13/05/2017,08:10,193,,1.5,
13/05/2017,08:20,195,,1.5,
13/05/2017,08:30,198,,1.1,
13/05/2017,08:40,198,,1.3,
13/05/2017,08:50,192,,1.5,
13/05/2017,09:00,188,194,1.4,1.4
13/05/2017,09:10,193,,1.3,
13/05/2017,09:20,189,,1.3,
13/05/2017,09:30,192,,1.5,
13/05/2017,09:40,188,,1.3,
13/05/2017,09:50,186,,1.2,
13/05/2017,10:00,188,190,1.1,1.3
13/05/2017,10:10,193,,1.1,
13/05/2017,10:20,170,,1.0,
13/05/2017,10:30,185,,1.1,
13/05/2017,10:40,175,,1.3,
13/05/2017,10:50,187,,1.1,
13/05/2017,11:00,186,183,1.2,1.1
13/05/2017,11:10,188,,1.3,
13/05/2017,11:20,184,,1.2,
13/05/2017,11:30,166,,1.6,
13/05/2017,11:40,191,,1.3,
13/05/2017,11:50,179,,1.5,
13/05/2017,12:00,167,179,1.7,1.4
13/05/2017,12:10,171,,1.3,
13/05/2017,12:20,181,,1.2,
13/05/2017,12:30,153,,2.1,
13/05/2017,12:40,177,,1.1,
13/05/2017,12:50,154,,2.3,
13/05/2017,13:00,161,166,1.7,1.6
13/05/2017,13:10,167,,1.3,
13/05/2017,13:20,204,,1.0,
13/05/2017,13:30,198,,0.8,
13/05/2017,13:40,203,,1.2,
13/05/2017,13:50,164,,1.3,
13/05/2017,14:00,187,187,1.1,1.1
13/05/2017,14:10,193,,1.2,
13/05/2017,14:20,200,,1.1,
13/05/2017,14:30,210,,0.9,
13/05/2017,14:40,206,,1.0,
13/05/2017,14:50,203,,0.9,
13/05/2017,15:00,198,202,1.2,1.0
13/05/2017,15:10,197,,1.1,
13/05/2017,15:20,209,,1.3,
13/05/2017,15:30,211,,1.1,
13/05/2017,15:40,204,,1.0,
13/05/2017,15:50,198,,1.1,
13/05/2017,16:00,206,204,1.1,1.1
13/05/2017,16:10,195,,1.0,
13/05/2017,16:20,200,,0.7,
13/05/2017,16:30,203,,0.8,
13/05/2017,16:40,199,,0.9,
13/05/2017,16:50,200,,0.9,
13/05/2017,17:00,201,200,0.7,0.8
13/05/2017,17:10,208,,0.5,
13/05/2017,17:20,216,,0.6,
13/05/2017,17:30,259,,1.1,
13/05/2017,17:40,233,,0.6,
13/05/2017,17:50,252,,0.9,
13/05/2017,18:00,262,238,1.2,0.8
13/05/2017,18:10,253,,1.0,
13/05/2017,18:20,252,,0.8,
13/05/2017,18:30,254,,0.9,
13/05/2017,18:40,242,,0.7,
13/05/2017,18:50,229,,0.6,
13/05/2017,19:00,226,243,0.7,0.8
13/05/2017,19:10,224,,0.5,
13/05/2017,19:20,235,,0.5,
13/05/2017,19:30,228,,0.4,
13/05/2017,19:40,238,,0.5,
13/05/2017,19:50,269,,0.2,
13/05/2017,20:00,299,249,0.9,0.5
13/05/2017,20:10,299,,0.7,
13/05/2017,20:20,294,,0.5,
13/05/2017,20:30,299,,0.6,
13/05/2017,20:40,297,,0.8,
13/05/2017,20:50,277,,1.0,
13/05/2017,21:00,275,290,1.3,0.8
13/05/2017,21:10,276,,0.7,
13/05/2017,21:20,279,,0.5,
13/05/2017,21:30,286,,0.6,
13/05/2017,21:40,279,,0.7,
13/05/2017,21:50,268,,0.9,
13/05/2017,22:00,288,280,0.7,0.7
13/05/2017,22:10,271,,1.1,
13/05/2017,22:20,254,,1.0,
13/05/2017,22:30,245,,0.4,
13/05/2017,22:40,254,,0.8,
13/05/2017,22:50,177,,0.3,
13/05/2017,23:00,196,233,0.3,0.6
13/05/2017,23:10,192,,0.1,
13/05/2017,23:20,288,,0.6,
13/05/2017,23:30,37,,0.0,
13/05/2017,23:40,118,,0.2,
13/05/2017,23:50,193,,0.2,
13/05/2017,24:00,224,175,0.1,0.2
14/05/2017,00:10,198,,0.2,
14/05/2017,00:20,240,,0.1,
14/05/2017,00:30,220,,0.2,
14/05/2017,00:40,167,,0.2,
14/05/2017,00:50,153,,0.3,
14/05/2017,01:00,116,,0.2,
14/05/2017,01:10,,,,
14/05/2017,01:20,,,,
14/05/2017,01:30,,,,
14/05/2017,01:40,,,,
14/05/2017,01:50,,,,
14/05/2017,02:00,,,,
14/05/2017,02:10,,,,
14/05/2017,02:20,,,,
14/05/2017,02:30,,,,
14/05/2017,02:40,,,,
14/05/2017,02:50,,,,
14/05/2017,03:00,,,,
14/05/2017,03:10,,,,
14/05/2017,03:20,,,,
14/05/2017,03:30,,,,
14/05/2017,03:40,,,,
14/05/2017,03:50,,,,
14/05/2017,04:00,,,,
14/05/2017,04:10,,,,
14/05/2017,04:20,,,,
14/05/2017,04:30,,,,
14/05/2017,04:40,,,,
14/05/2017,04:50,,,,
14/05/2017,05:00,,,,
14/05/2017,05:10,,,,
14/05/2017,05:20,,,,
14/05/2017,05:30,,,,
14/05/2017,05:40,,,,
14/05/2017,05:50,,,,
14/05/2017,06:00,,,,
14/05/2017,06:10,,,,
14/05/2017,06:20,,,,
14/05/2017,06:30,,,,
14/05/2017,06:40,,,,
14/05/2017,06:50,,,,
14/05/2017,07:00,,,,
14/05/2017,07:10,,,,
14/05/2017,07:20,,,,
14/05/2017,07:30,,,,
14/05/2017,07:40,,,,
14/05/2017,07:50,,,,
14/05/2017,08:00,,,,
14/05/2017,08:10,,,,
14/05/2017,08:20,,,,
14/05/2017,08:30,,,,
14/05/2017,08:40,,,,
14/05/2017,08:50,,,,
14/05/2017,09:00,,,,
14/05/2017,09:10,,,,
14/05/2017,09:20,,,,
14/05/2017,09:30,,,,
14/05/2017,09:40,,,,
14/05/2017,09:50,,,,
14/05/2017,10:00,,,,
14/05/2017,10:10,,,,
14/05/2017,10:20,,,,
14/05/2017,10:30,,,,
14/05/2017,10:40,,,,
14/05/2017,10:50,,,,
14/05/2017,11:00,,,,
14/05/2017,11:10,,,,
14/05/2017,11:20,,,,
14/05/2017,11:30,,,,
14/05/2017,11:40,,,,
14/05/2017,11:50,,,,
14/05/2017,12:00,,,,
14/05/2017,12:10,,,,
14/05/2017,12:20,,,,
14/05/2017,12:30,,,,
14/05/2017,12:40,,,,
14/05/2017,12:50,,,,
14/05/2017,13:00,,,,
14/05/2017,13:10,,,,
14/05/2017,13:20,,,,
14/05/2017,13:30,,,,
14/05/2017,13:40,,,,
14/05/2017,13:50,,,,
14/05/2017,14:00,,,,
14/05/2017,14:10,,,,
14/05/2017,14:20,,,,
14/05/2017,14:30,,,,
14/05/2017,14:40,,,,
14/05/2017,14:50,,,,
14/05/2017,15:00,,,,
14/05/2017,15:10,,,,
14/05/2017,15:20,,,,
14/05/2017,15:30,,,,
14/05/2017,15:40,,,,
14/05/2017,15:50,,,,
14/05/2017,16:00,,,,
14/05/2017,16:10,,,,
14/05/2017,16:20,,,,
14/05/2017,16:30,,,,
14/05/2017,16:40,,,,
14/05/2017,16:50,,,,
14/05/2017,17:00,,,,
14/05/2017,17:10,,,,
14/05/2017,17:20,,,,
14/05/2017,17:30,,,,
14/05/2017,17:40,,,,
14/05/2017,17:50,,,,
14/05/2017,18:00,,,,
14/05/2017,18:10,,,,
14/05/2017,18:20,,,,
14/05/2017,18:30,,,,
14/05/2017,18:40,,,,
14/05/2017,18:50,,,,
14/05/2017,19:00,,,,
14/05/2017,19:10,,,,
14/05/2017,19:20,,,,
14/05/2017,19:30,,,,
14/05/2017,19:40,,,,
14/05/2017,19:50,,,,
14/05/2017,20:00,,,,
14/05/2017,20:10,,,,
14/05/2017,20:20,,,,
14/05/2017,20:30,,,,
14/05/2017,20:40,,,,
14/05/2017,20:50,,,,
14/05/2017,21:00,,,,
14/05/2017,21:10,,,,
14/05/2017,21:20,,,,
14/05/2017,21:30,,,,
14/05/2017,21:40,,,,
14/05/2017,21:50,,,,
14/05/2017,22:00,,,,
14/05/2017,22:10,,,,
14/05/2017,22:20,,,,
14/05/2017,22:30,,,,
14/05/2017,22:40,,,,
14/05/2017,22:50,,,,
14/05/2017,23:00,,,,
14/05/2017,23:10,,,,
14/05/2017,23:20,,,,
14/05/2017,23:30,,,,
14/05/2017,23:40,,,,
14/05/2017,23:50,,,,
14/05/2017,24:00,321,,0.3,
15/05/2017,00:10,309,,0.3,
15/05/2017,00:20,230,,0.2,
15/05/2017,00:30,222,,0.5,
15/05/2017,00:40,253,,0.8,
15/05/2017,00:50,249,,1.0,
15/05/2017,01:00,,,,
15/05/2017,01:10,,,,
15/05/2017,01:20,,,,
15/05/2017,01:30,,,,
15/05/2017,01:40,,,,
15/05/2017,01:50,,,,
15/05/2017,02:00,,,,
15/05/2017,02:10,,,,
15/05/2017,02:20,,,,
15/05/2017,02:30,,,,
15/05/2017,02:40,,,,
15/05/2017,02:50,,,,
15/05/2017,03:00,,,,
15/05/2017,03:10,,,,
15/05/2017,03:20,,,,
15/05/2017,03:30,,,,
15/05/2017,03:40,,,,
15/05/2017,03:50,,,,
15/05/2017,04:00,,,,
15/05/2017,04:10,,,,
15/05/2017,04:20,,,,
15/05/2017,04:30,,,,
15/05/2017,04:40,,,,
15/05/2017,04:50,,,,
15/05/2017,05:00,,,,
15/05/2017,05:10,,,,
15/05/2017,05:20,,,,
15/05/2017,05:30,,,,
15/05/2017,05:40,,,,
15/05/2017,05:50,,,,
15/05/2017,06:00,198,,0.4,
15/05/2017,06:10,194,,0.4,
15/05/2017,06:20,193,,0.3,
15/05/2017,06:30,275,,0.4,
15/05/2017,06:40,275,,0.7,
15/05/2017,06:50,268,,0.4,
15/05/2017,07:00,299,251,0.7,0.5
15/05/2017,07:10,305,,0.7,
15/05/2017,07:20,337,,0.4,
15/05/2017,07:30,328,,0.5,
15/05/2017,07:40,,,,
15/05/2017,07:50,,,,
15/05/2017,08:00,,,,
15/05/2017,08:10,,,,
15/05/2017,08:20,,,,
15/05/2017,08:30,,,,
15/05/2017,08:40,,,,
15/05/2017,08:50,,,,
15/05/2017,09:00,,,,
15/05/2017,09:10,,,,
15/05/2017,09:20,,,,
15/05/2017,09:30,,,,
15/05/2017,09:40,,,,
15/05/2017,09:50,,,,
15/05/2017,10:00,,,,
15/05/2017,10:10,,,,
15/05/2017,10:20,,,,
15/05/2017,10:30,,,,
15/05/2017,10:40,,,,
15/05/2017,10:50,,,,
15/05/2017,11:00,,,,
15/05/2017,11:10,,,,
15/05/2017,11:20,,,,
15/05/2017,11:30,,,,
15/05/2017,11:40,,,,
15/05/2017,11:50,,,,
15/05/2017,12:00,,,,
15/05/2017,12:10,,,,
15/05/2017,12:20,,,,
15/05/2017,12:30,,,,
15/05/2017,12:40,,,,
15/05/2017,12:50,,,,
15/05/2017,13:00,128,,1.6,
15/05/2017,13:10,97,,0.7,
15/05/2017,13:20,129,,0.9,
15/05/2017,13:30,117,,1.1,
15/05/2017,13:40,92,,0.9,
15/05/2017,13:50,115,,1.1,
15/05/2017,14:00,139,115,1.0,0.9
15/05/2017,14:10,177,,0.3,
15/05/2017,14:20,142,,0.7,
15/05/2017,14:30,83,,0.7,
15/05/2017,14:40,91,,1.1,
15/05/2017,14:50,135,,0.4,
15/05/2017,15:00,170,133,0.4,0.6
15/05/2017,15:10,241,,0.4,
15/05/2017,15:20,273,,0.5,
15/05/2017,15:30,183,,0.4,
15/05/2017,15:40,93,,1.4,
15/05/2017,15:50,107,,0.8,
15/05/2017,16:00,137,172,0.9,0.7
15/05/2017,16:10,235,,1.1,
15/05/2017,16:20,248,,1.4,
15/05/2017,16:30,246,,1.1,
15/05/2017,16:40,241,,1.2,
15/05/2017,16:50,241,,1.3,
15/05/2017,17:00,246,243,1.3,1.2
15/05/2017,17:10,245,,0.8,
15/05/2017,17:20,242,,0.6,
15/05/2017,17:30,249,,0.6,
15/05/2017,17:40,227,,0.5,
15/05/2017,17:50,207,,0.4,
15/05/2017,18:00,207,230,0.4,0.6
15/05/2017,18:10,213,,0.5,
15/05/2017,18:20,220,,0.6,
15/05/2017,18:30,240,,0.5,
15/05/2017,18:40,246,,0.7,
15/05/2017,18:50,242,,0.6,
15/05/2017,19:00,254,236,0.6,0.6
15/05/2017,19:10,260,,0.6,
15/05/2017,19:20,294,,0.3,
15/05/2017,19:30,291,,0.7,
15/05/2017,19:40,310,,0.4,
15/05/2017,19:50,268,,0.7,
15/05/2017,20:00,268,282,0.7,0.6
15/05/2017,20:10,271,,0.7,
15/05/2017,20:20,260,,0.3,
15/05/2017,20:30,229,,0.1,
15/05/2017,20:40,189,,0.2,
15/05/2017,20:50,182,,0.3,
15/05/2017,21:00,250,230,0.2,0.3
15/05/2017,21:10,208,,0.3,
15/05/2017,21:20,195,,0.2,
15/05/2017,21:30,146,,0.6,
15/05/2017,21:40,201,,0.4,
15/05/2017,21:50,237,,0.2,
15/05/2017,22:00,287,212,0.1,0.3
15/05/2017,22:10,249,,0.3,
15/05/2017,22:20,246,,0.4,
15/05/2017,22:30,196,,0.3,
15/05/2017,22:40,159,,0.5,
15/05/2017,22:50,112,,0.1,
15/05/2017,23:00,232,199,0.3,0.3
15/05/2017,23:10,272,,0.3,
15/05/2017,23:20,262,,0.4,
15/05/2017,23:30,232,,0.2,
15/05/2017,23:40,191,,0.2,
15/05/2017,23:50,194,,0.3,
15/05/2017,24:00,214,227,0.5,0.3
16/05/2017,00:10,185,,0.4,
16/05/2017,00:20,205,,0.4,
16/05/2017,00:30,214,,0.3,
16/05/2017,00:40,215,,0.3,
16/05/2017,00:50,203,,0.2,
16/05/2017,01:00,216,,0.3,
16/05/2017,01:10,257,,0.3,
16/05/2017,01:20,238,,0.2,
16/05/2017,01:30,204,,0.2,
16/05/2017,01:40,164,,0.3,
16/05/2017,01:50,213,,0.2,
16/05/2017,02:00,181,210,0.2,0.2
16/05/2017,02:10,213,,0.1,
16/05/2017,02:20,251,,0.4,
16/05/2017,02:30,235,,0.3,
16/05/2017,02:40,255,,0.0,
16/05/2017,02:50,198,,0.2,
16/05/2017,03:00,189,224,0.2,0.2
16/05/2017,03:10,204,,0.2,
16/05/2017,03:20,196,,0.2,
16/05/2017,03:30,233,,0.3,
16/05/2017,03:40,204,,0.3,
16/05/2017,03:50,236,,0.3,
16/05/2017,04:00,173,208,0.2,0.3
16/05/2017,04:10,301,,0.3,
16/05/2017,04:20,227,,0.2,
16/05/2017,04:30,265,,0.9,
16/05/2017,04:40,204,,0.3,
16/05/2017,04:50,193,,0.1,
16/05/2017,05:00,318,251,0.2,0.3
16/05/2017,05:10,236,,0.1,
16/05/2017,05:20,140,,0.3,
16/05/2017,05:30,241,,0.2,
16/05/2017,05:40,229,,0.2,
16/05/2017,05:50,261,,0.4,
16/05/2017,06:00,227,222,0.2,0.3
16/05/2017,06:10,192,,0.2,
16/05/2017,06:20,177,,0.4,
16/05/2017,06:30,173,,0.3,
16/05/2017,06:40,284,,0.4,
16/05/2017,06:50,277,,0.8,
16/05/2017,07:00,273,229,0.7,0.5
16/05/2017,07:10,253,,0.2,
16/05/2017,07:20,162,,0.2,
16/05/2017,07:30,239,,0.3,
16/05/2017,07:40,291,,0.3,
16/05/2017,07:50,229,,0.3,
16/05/2017,08:00,275,242,0.6,0.3
16/05/2017,08:10,251,,0.1,
16/05/2017,08:20,105,,0.1,
16/05/2017,08:30,136,,0.4,
16/05/2017,08:40,264,,0.1,
16/05/2017,08:50,146,,0.3,
16/05/2017,09:00,155,176,0.3,0.2
16/05/2017,09:10,184,,0.4,
16/05/2017,09:20,210,,0.3,
