"Table for Penrose Time Range: 01/03/2017 00:00 to 01/04/2017 00:00"
"Source",,,"AC Penrose WDR 10min average",,"AC Penrose WDR_RAW 10min average","AC Penrose WDR_RAW 1h average",,"AC Penrose WSP 10min average","AC Penrose WSP 1h average",,"AC Penrose WSP_RAW 10min average","AC Penrose WSP_RAW 1h average"
"Date","Time","AC Penrose WDR 10min average [°]","AC Penrose WDR 1h average [°]","AC Penrose WDR_RAW 10min average [°]","AC Penrose WDR_RAW 1h average [°]","AC Penrose WDR_RAW 24h average [°]","AC Penrose WSP 10min average [m/s]","AC Penrose WSP 1h average [m/s]","AC Penrose WSP 24h average [m/s]","AC Penrose WSP_RAW 10min average [m/s]","AC Penrose WSP_RAW 1h average [m/s]","AC Penrose WSP_RAW 24h average [m/s]"
27/03/2017,07:40,,,,,,,,,,,
27/03/2017,07:50,,,,,,,,,,,
27/03/2017,08:00,,,349,,,,,,2.1,,
27/03/2017,08:10,,,348,,,,,,2.3,,
27/03/2017,08:20,,,1,,,,,,2.1,,
27/03/2017,08:30,,,354,,,,,,2.2,,
27/03/2017,08:40,,,356,,,,,,2.4,,
27/03/2017,08:50,,,7,,,,,,2.7,,
27/03/2017,09:00,,,1,178,,,,,2.7,2.4,
27/03/2017,09:10,,,14,,,,,,2.4,,
27/03/2017,09:20,,,12,,,,,,3.1,,
27/03/2017,09:30,,,21,,,,,,2.9,,
27/03/2017,09:40,,,12,,,,,,2.9,,
27/03/2017,09:50,,,1,,,,,,2.3,,
27/03/2017,10:00,,,11,12,,,,,2.2,2.6,
27/03/2017,10:10,,,19,,,,,,2.3,,
27/03/2017,10:20,,,14,,,,,,2.7,,
27/03/2017,10:30,,,15,,,,,,3.3,,
27/03/2017,10:40,,,12,,,,,,3.2,,
27/03/2017,10:50,,,16,,,,,,3.0,,
27/03/2017,11:00,,,12,15,,,,,3.2,2.9,
27/03/2017,11:10,,,6,,,,,,3.5,,
27/03/2017,11:20,,,14,,,,,,3.2,,
27/03/2017,11:30,,,7,,,,,,2.5,,
27/03/2017,11:40,,,359,,,,,,2.8,,
27/03/2017,11:50,,,2,,,,,,2.8,,
27/03/2017,12:00,,,5,66,,,,,2.7,2.9,
27/03/2017,12:10,,,7,,,,,,3.2,,
27/03/2017,12:20,,,5,,,,,,4.1,,
27/03/2017,12:30,,,5,,,,,,3.4,,
27/03/2017,12:40,,,10,,,,,,3.2,,
27/03/2017,12:50,,,13,,,,,,2.9,,
27/03/2017,13:00,,,7,8,,,,,2.8,3.3,
27/03/2017,13:10,,,11,,,,,,2.5,,
27/03/2017,13:20,,,6,,,,,,3.1,,
27/03/2017,13:30,,,32,,,,,,2.5,,
27/03/2017,13:40,,,16,,,,,,3.1,,
27/03/2017,13:50,,,9,,,,,,2.5,,
27/03/2017,14:00,,,13,14,,,,,3.5,2.8,
27/03/2017,14:10,,,7,,,,,,4.3,,
27/03/2017,14:20,,,24,,,,,,3.6,,
27/03/2017,14:30,,,16,,,,,,3.6,,
27/03/2017,14:40,,,7,,,,,,4.3,,
27/03/2017,14:50,,,4,,,,,,2.8,,
27/03/2017,15:00,,,17,13,,,,,2.4,3.5,
27/03/2017,15:10,,,337,,,,,,1.8,,
27/03/2017,15:20,,,7,,,,,,1.8,,
27/03/2017,15:30,,,10,,,,,,1.7,,
27/03/2017,15:40,,,27,,,,,,2.7,,
27/03/2017,15:50,,,20,,,,,,2.3,,
27/03/2017,16:00,,,37,73,,,,,1.9,2.0,
27/03/2017,16:10,,,17,,,,,,2.4,,
27/03/2017,16:20,,,5,,,,,,2.4,,
27/03/2017,16:30,,,5,,,,,,2.4,,
27/03/2017,16:40,,,7,,,,,,2.6,,
27/03/2017,16:50,,,1,,,,,,1.6,,
27/03/2017,17:00,,,4,7,,,,,1.4,2.1,
27/03/2017,17:10,,,359,,,,,,1.3,,
27/03/2017,17:20,,,1,,,,,,1.1,,
27/03/2017,17:30,,,7,,,,,,1.2,,
27/03/2017,17:40,,,24,,,,,,1.2,,
27/03/2017,17:50,,,13,,,,,,1.4,,
27/03/2017,18:00,,,8,69,,,,,2.0,1.4,
27/03/2017,18:10,,,351,,,,,,1.7,,
27/03/2017,18:20,,,353,,,,,,1.6,,
27/03/2017,18:30,,,347,,,,,,1.7,,
27/03/2017,18:40,,,338,,,,,,1.7,,
27/03/2017,18:50,,,308,,,,,,1.4,,
27/03/2017,19:00,,,349,341,,,,,0.7,1.5,
27/03/2017,19:10,,,8,,,,,,1.2,,
27/03/2017,19:20,,,30,,,,,,1.2,,
27/03/2017,19:30,,,30,,,,,,1.1,,
27/03/2017,19:40,,,36,,,,,,1.0,,
27/03/2017,19:50,,,40,,,,,,0.8,,
27/03/2017,20:00,,,34,30,,,,,0.8,1.0,
27/03/2017,20:10,,,34,,,,,,0.8,,
27/03/2017,20:20,,,36,,,,,,0.9,,
27/03/2017,20:30,,,38,,,,,,0.5,,
27/03/2017,20:40,,,58,,,,,,0.5,,
27/03/2017,20:50,,,51,,,,,,0.4,,
27/03/2017,21:00,,,35,42,,,,,0.5,0.6,
27/03/2017,21:10,,,21,,,,,,0.6,,
27/03/2017,21:20,,,9,,,,,,0.6,,
27/03/2017,21:30,,,16,,,,,,0.7,,
27/03/2017,21:40,,,2,,,,,,0.9,,
27/03/2017,21:50,,,15,,,,,,0.9,,
27/03/2017,22:00,,,1,11,,,,,0.8,0.8,
27/03/2017,22:10,,,347,,,,,,0.5,,
27/03/2017,22:20,,,43,,,,,,0.8,,
27/03/2017,22:30,,,40,,,,,,1.4,,
27/03/2017,22:40,,,37,,,,,,1.4,,
27/03/2017,22:50,,,49,,,,,,1.8,,
27/03/2017,23:00,,,30,91,,,,,1.3,1.2,
27/03/2017,23:10,,,36,,,,,,1.7,,
27/03/2017,23:20,,,37,,,,,,1.7,,
27/03/2017,23:30,,,32,,,,,,1.8,,
27/03/2017,23:40,,,37,,,,,,1.7,,
27/03/2017,23:50,,,47,,,,,,1.3,,
27/03/2017,24:00,,,48,39,70,,,,0.9,1.5,2.1
28/03/2017,00:10,,,30,,,,,,1.2,,
28/03/2017,00:20,,,34,,,,,,1.0,,
28/03/2017,00:30,,,58,,,,,,1.2,,
28/03/2017,00:40,,,29,,,,,,1.4,,
28/03/2017,00:50,,,34,,,,,,1.3,,
28/03/2017,01:00,,,42,38,,,,,1.0,1.2,
28/03/2017,01:10,,,31,,,,,,0.9,,
28/03/2017,01:20,,,40,,,,,,0.9,,
28/03/2017,01:30,,,24,,,,,,0.9,,
28/03/2017,01:40,,,41,,,,,,1.2,,
28/03/2017,01:50,,,33,,,,,,1.4,,
28/03/2017,02:00,,,41,35,,,,,1.4,1.1,
28/03/2017,02:10,,,14,,,,,,1.0,,
28/03/2017,02:20,,,19,,,,,,0.8,,
28/03/2017,02:30,,,28,,,,,,0.6,,
28/03/2017,02:40,,,67,,,,,,0.9,,
28/03/2017,02:50,,,81,,,,,,0.8,,
28/03/2017,03:00,,,83,49,,,,,0.5,0.8,
28/03/2017,03:10,,,130,,,,,,0.6,,
28/03/2017,03:20,,,133,,,,,,0.3,,
28/03/2017,03:30,,,176,,,,,,1.0,,
28/03/2017,03:40,,,123,,,,,,0.5,,
28/03/2017,03:50,,,121,,,,,,0.6,,
28/03/2017,04:00,,,107,132,,,,,0.6,0.6,
28/03/2017,04:10,,,99,,,,,,0.5,,
28/03/2017,04:20,,,106,,,,,,0.6,,
28/03/2017,04:30,,,116,,,,,,0.4,,
28/03/2017,04:40,,,93,,,,,,0.6,,
28/03/2017,04:50,,,54,,,,,,0.6,,
28/03/2017,05:00,,,54,87,,,,,0.6,0.6,
28/03/2017,05:10,,,42,,,,,,0.4,,
28/03/2017,05:20,,,84,,,,,,0.3,,
28/03/2017,05:30,,,24,,,,,,0.4,,
28/03/2017,05:40,,,67,,,,,,0.4,,
28/03/2017,05:50,,,105,,,,,,0.4,,
28/03/2017,06:00,,,116,73,,,,,0.3,0.4,
28/03/2017,06:10,,,118,,,,,,0.7,,
28/03/2017,06:20,,,111,,,,,,0.7,,
28/03/2017,06:30,,,92,,,,,,0.5,,
28/03/2017,06:40,,,125,,,,,,0.3,,
28/03/2017,06:50,,,93,,,,,,0.6,,
28/03/2017,07:00,,,73,102,,,,,0.6,0.6,
28/03/2017,07:10,,,28,,,,,,0.5,,
28/03/2017,07:20,,,355,,,,,,0.7,,
28/03/2017,07:30,,,13,,,,,,0.7,,
28/03/2017,07:40,,,99,,,,,,0.8,,
28/03/2017,07:50,,,77,,,,,,0.7,,
28/03/2017,08:00,,,94,111,,,,,1.2,0.8,
28/03/2017,08:10,,,98,,,,,,1.1,,
28/03/2017,08:20,,,86,,,,,,1.4,,
28/03/2017,08:30,,,89,,,,,,1.6,,
28/03/2017,08:40,,,61,,,,,,1.6,,
28/03/2017,08:50,,,61,,,,,,1.6,,
28/03/2017,09:00,,,50,74,,,,,2.3,1.6,
28/03/2017,09:10,,,67,,,,,,2.2,,
28/03/2017,09:20,,,66,,,,,,2.5,,
28/03/2017,09:30,,,61,,,,,,2.2,,
28/03/2017,09:40,,,58,,,,,,2.6,,
28/03/2017,09:50,,,69,,,,,,2.7,,
28/03/2017,10:00,,,72,65,,,,,2.2,2.4,
28/03/2017,10:10,,,79,,,,,,2.4,,
28/03/2017,10:20,,,80,,,,,,2.1,,
28/03/2017,10:30,,,82,,,,,,2.0,,
28/03/2017,10:40,,,47,,,,,,2.5,,
28/03/2017,10:50,,,46,,,,,,2.1,,
28/03/2017,11:00,,,89,70,,,,,2.1,2.2,
28/03/2017,11:10,,,78,,,,,,2.2,,
28/03/2017,11:20,,,89,,,,,,2.1,,
28/03/2017,11:30,,,74,,,,,,2.5,,
28/03/2017,11:40,,,63,,,,,,2.6,,
28/03/2017,11:50,,,70,,,,,,2.7,,
28/03/2017,12:00,,,69,74,,,,,2.3,2.4,
28/03/2017,12:10,,,36,,,,,,2.2,,
28/03/2017,12:20,,,42,,,,,,2.7,,
28/03/2017,12:30,,,54,,,,,,2.6,,
28/03/2017,12:40,,,56,,,,,,2.0,,
28/03/2017,12:50,,,62,,,,,,2.8,,
28/03/2017,13:00,,,65,52,,,,,2.5,2.4,
28/03/2017,13:10,,,37,,,,,,2.7,,
28/03/2017,13:20,,,55,,,,,,2.6,,
28/03/2017,13:30,,,35,,,,,,2.4,,
28/03/2017,13:40,,,21,,,,,,2.8,,
28/03/2017,13:50,,,28,,,,,,2.9,,
28/03/2017,14:00,,,17,32,,,,,2.9,2.7,
28/03/2017,14:10,,,11,,,,,,3.0,,
28/03/2017,14:20,,,38,,,,,,2.6,,
28/03/2017,14:30,,,20,,,,,,2.9,,
28/03/2017,14:40,,,16,,,,,,3.8,,
28/03/2017,14:50,,,59,,,,,,2.4,,
28/03/2017,15:00,,,49,32,,,,,2.8,2.9,
28/03/2017,15:10,,,48,,,,,,2.6,,
28/03/2017,15:20,,,55,,,,,,2.5,,
28/03/2017,15:30,,,24,,,,,,2.0,,
28/03/2017,15:40,,,34,,,,,,2.2,,
28/03/2017,15:50,,,58,,,,,,2.0,,
28/03/2017,16:00,,,31,42,,,,,2.2,2.2,
28/03/2017,16:10,,,26,,,,,,2.5,,
28/03/2017,16:20,,,36,,,,,,2.4,,
28/03/2017,16:30,,,29,,,,,,2.9,,
28/03/2017,16:40,,,32,,,,,,2.2,,
28/03/2017,16:50,,,45,,,,,,2.1,,
28/03/2017,17:00,,,23,32,,,,,2.1,2.4,
28/03/2017,17:10,,,15,,,,,,2.9,,
28/03/2017,17:20,,,11,,,,,,2.8,,
28/03/2017,17:30,,,14,,,,,,2.5,,
28/03/2017,17:40,,,20,,,,,,2.4,,
28/03/2017,17:50,,,7,,,,,,2.0,,
28/03/2017,18:00,,,1,11,,,,,2.1,2.5,
28/03/2017,18:10,,,8,,,,,,2.3,,
28/03/2017,18:20,,,8,,,,,,2.2,,
28/03/2017,18:30,,,6,,,,,,1.8,,
28/03/2017,18:40,,,26,,,,,,1.8,,
28/03/2017,18:50,,,20,,,,,,1.4,,
28/03/2017,19:00,,,12,13,,,,,0.7,1.7,
28/03/2017,19:10,,,341,,,,,,0.4,,
28/03/2017,19:20,,,190,,,,,,1.0,,
28/03/2017,19:30,,,221,,,,,,1.2,,
28/03/2017,19:40,,,241,,,,,,1.2,,
28/03/2017,19:50,,,244,,,,,,2.2,,
28/03/2017,20:00,,,247,247,,,,,1.9,1.3,
28/03/2017,20:10,,,247,,,,,,1.2,,
28/03/2017,20:20,,,240,,,,,,0.6,,
28/03/2017,20:30,,,232,,,,,,0.6,,
28/03/2017,20:40,,,224,,,,,,0.9,,
28/03/2017,20:50,,,224,,,,,,1.3,,
28/03/2017,21:00,,,230,233,,,,,0.7,0.9,
28/03/2017,21:10,,,156,,,,,,0.4,,
28/03/2017,21:20,,,181,,,,,,0.4,,
28/03/2017,21:30,,,177,,,,,,0.6,,
28/03/2017,21:40,,,234,,,,,,0.8,,
28/03/2017,21:50,,,220,,,,,,0.9,,
28/03/2017,22:00,,,228,200,,,,,0.6,0.6,
28/03/2017,22:10,,,168,,,,,,0.3,,
28/03/2017,22:20,,,176,,,,,,0.5,,
28/03/2017,22:30,,,190,,,,,,0.5,,
28/03/2017,22:40,,,218,,,,,,1.2,,
28/03/2017,22:50,,,247,,,,,,1.4,,
28/03/2017,23:00,,,249,208,,,,,1.3,0.9,
28/03/2017,23:10,,,239,,,,,,1.4,,
28/03/2017,23:20,,,228,,,,,,1.3,,
28/03/2017,23:30,,,226,,,,,,1.9,,
28/03/2017,23:40,,,230,,,,,,1.6,,
28/03/2017,23:50,,,235,,,,,,1.5,,
28/03/2017,24:00,,,249,234,94,,,,1.6,1.6,1.5
29/03/2017,00:10,,,228,,,,,,1.7,,
29/03/2017,00:20,,,223,,,,,,2.5,,
29/03/2017,00:30,,,228,,,,,,1.9,,
29/03/2017,00:40,,,245,,,,,,2.0,,
29/03/2017,00:50,,,238,,,,,,2.1,,
29/03/2017,01:00,,,226,231,,,,,1.7,2.0,
29/03/2017,01:10,,,234,,,,,,1.7,,
29/03/2017,01:20,,,229,,,,,,1.7,,
29/03/2017,01:30,,,225,,,,,,1.9,,
29/03/2017,01:40,,,225,,,,,,2.5,,
29/03/2017,01:50,,,221,,,,,,2.4,,
29/03/2017,02:00,,,232,228,,,,,1.7,2.0,
29/03/2017,02:10,,,240,,,,,,1.5,,
29/03/2017,02:20,,,229,,,,,,1.8,,
29/03/2017,02:30,,,228,,,,,,1.4,,
29/03/2017,02:40,,,228,,,,,,1.3,,
29/03/2017,02:50,,,219,,,,,,2.0,,
29/03/2017,03:00,,,222,228,,,,,1.6,1.6,
29/03/2017,03:10,,,141,,,,,,2.3,,
29/03/2017,03:20,,,111,,,,,,1.1,,
29/03/2017,03:30,,,163,,,,,,0.7,,
29/03/2017,03:40,,,127,,,,,,0.6,,
29/03/2017,03:50,,,69,,,,,,0.6,,
29/03/2017,04:00,,,338,158,,,,,0.5,1.0,
29/03/2017,04:10,,,340,,,,,,0.8,,
29/03/2017,04:20,,,317,,,,,,1.2,,
29/03/2017,04:30,,,307,,,,,,1.2,,
29/03/2017,04:40,,,299,,,,,,1.1,,
29/03/2017,04:50,,,256,,,,,,1.2,,
29/03/2017,05:00,,,254,296,,,,,1.6,1.2,
29/03/2017,05:10,,,246,,,,,,1.0,,
29/03/2017,05:20,,,318,,,,,,1.1,,
29/03/2017,05:30,,,325,,,,,,1.0,,
29/03/2017,05:40,,,317,,,,,,0.9,,
29/03/2017,05:50,,,333,,,,,,1.2,,
29/03/2017,06:00,,,347,314,,,,,1.0,1.0,
29/03/2017,06:10,,,310,,,,,,1.0,,
29/03/2017,06:20,,,331,,,,,,0.8,,
29/03/2017,06:30,,,317,,,,,,1.3,,
29/03/2017,06:40,,,316,,,,,,1.3,,
29/03/2017,06:50,,,307,,,,,,1.9,,
29/03/2017,07:00,,,305,314,,,,,2.7,1.5,
29/03/2017,07:10,,,303,,,,,,2.3,,
29/03/2017,07:20,,,304,,,,,,1.9,,
29/03/2017,07:30,,,309,,,,,,1.7,,
29/03/2017,07:40,,,320,,,,,,1.1,,
29/03/2017,07:50,,,319,,,,,,1.0,,
29/03/2017,08:00,,,314,311,,,,,2.0,1.7,
29/03/2017,08:10,,,314,,,,,,3.0,,
29/03/2017,08:20,,,307,,,,,,2.9,,
29/03/2017,08:30,,,305,,,,,,3.2,,
29/03/2017,08:40,,,306,,,,,,3.7,,
29/03/2017,08:50,,,305,,,,,,3.6,,
29/03/2017,09:00,,,307,307,,,,,3.5,3.3,
29/03/2017,09:10,,,301,,,,,,3.1,,
29/03/2017,09:20,,,302,,,,,,3.3,,
29/03/2017,09:30,,,306,,,,,,2.9,,
29/03/2017,09:40,,,303,,,,,,3.5,,
29/03/2017,09:50,,,304,,,,,,3.9,,
29/03/2017,10:00,,,307,304,,,,,3.3,3.3,
29/03/2017,10:10,,,315,,,,,,3.0,,
29/03/2017,10:20,,,314,,,,,,3.0,,
29/03/2017,10:30,,,310,,,,,,3.4,,
29/03/2017,10:40,,,311,,,,,,3.5,,
29/03/2017,10:50,,,312,,,,,,2.7,,
29/03/2017,11:00,,,316,313,,,,,3.1,3.1,
29/03/2017,11:10,,,328,,,,,,3.8,,
29/03/2017,11:20,,,320,,,,,,3.8,,
29/03/2017,11:30,,,323,,,,,,3.3,,
29/03/2017,11:40,,,311,,,,,,3.6,,
29/03/2017,11:50,,,314,,,,,,3.0,,
29/03/2017,12:00,,,311,318,,,,,3.1,3.4,
29/03/2017,12:10,,,310,,,,,,3.4,,
29/03/2017,12:20,,,309,,,,,,3.5,,
29/03/2017,12:30,,,307,,,,,,3.5,,
29/03/2017,12:40,,,305,,,,,,3.4,,
29/03/2017,12:50,,,307,,,,,,3.0,,
29/03/2017,13:00,,,304,307,,,,,3.5,3.4,
29/03/2017,13:10,,,306,,,,,,3.4,,
29/03/2017,13:20,,,299,,,,,,3.0,,
29/03/2017,13:30,,,300,,,,,,2.7,,
29/03/2017,13:40,,,306,,,,,,3.1,,
29/03/2017,13:50,,,301,,,,,,3.3,,
29/03/2017,14:00,,,305,303,,,,,3.7,3.2,
29/03/2017,14:10,,,302,,,,,,2.9,,
29/03/2017,14:20,,,308,,,,,,2.8,,
29/03/2017,14:30,,,303,,,,,,2.9,,
29/03/2017,14:40,,,310,,,,,,3.0,,
29/03/2017,14:50,,,312,,,,,,3.0,,
29/03/2017,15:00,,,313,308,,,,,2.8,2.9,
29/03/2017,15:10,,,320,,,,,,2.7,,
29/03/2017,15:20,,,324,,,,,,3.4,,
29/03/2017,15:30,,,318,,,,,,3.2,,
29/03/2017,15:40,,,319,,,,,,2.4,,
29/03/2017,15:50,,,315,,,,,,2.4,,
29/03/2017,16:00,,,315,318,,,,,2.6,2.8,
29/03/2017,16:10,,,312,,,,,,2.6,,
29/03/2017,16:20,,,326,,,,,,2.8,,
29/03/2017,16:30,,,322,,,,,,2.6,,
29/03/2017,16:40,,,325,,,,,,3.0,,
29/03/2017,16:50,,,329,,,,,,3.4,,
29/03/2017,17:00,,,333,325,,,,,3.4,3.0,
29/03/2017,17:10,,,334,,,,,,3.5,,
29/03/2017,17:20,,,331,,,,,,2.8,,
29/03/2017,17:30,,,324,,,,,,2.0,,
29/03/2017,17:40,,,319,,,,,,2.1,,
29/03/2017,17:50,,,307,,,,,,2.0,,
29/03/2017,18:00,,,305,320,,,,,2.5,2.5,
29/03/2017,18:10,,,306,,,,,,2.3,,
29/03/2017,18:20,,,305,,,,,,2.5,,
29/03/2017,18:30,,,304,,,,,,2.5,,
29/03/2017,18:40,,,303,,,,,,2.5,,
29/03/2017,18:50,,,304,,,,,,2.9,,
29/03/2017,19:00,,,310,305,,,,,2.2,2.5,
29/03/2017,19:10,,,307,,,,,,2.5,,
29/03/2017,19:20,,,304,,,,,,2.2,,
29/03/2017,19:30,,,308,,,,,,1.9,,
29/03/2017,19:40,,,309,,,,,,2.0,,
29/03/2017,19:50,,,308,,,,,,2.1,,
29/03/2017,20:00,,,308,307,,,,,2.2,2.2,
29/03/2017,20:10,,,306,,,,,,1.7,,
29/03/2017,20:20,,,310,,,,,,1.7,,
29/03/2017,20:30,,,309,,,,,,1.8,,
29/03/2017,20:40,,,304,,,,,,2.3,,
29/03/2017,20:50,,,306,,,,,,2.4,,
29/03/2017,21:00,,,302,306,,,,,1.6,1.9,
29/03/2017,21:10,,,302,,,,,,1.9,,
29/03/2017,21:20,,,302,,,,,,2.0,,
29/03/2017,21:30,,,307,,,,,,2.6,,
29/03/2017,21:40,,,300,,,,,,2.3,,
29/03/2017,21:50,,,300,,,,,,1.8,,
29/03/2017,22:00,,,291,300,,,,,1.9,2.1,
29/03/2017,22:10,,,283,,,,,,1.5,,
29/03/2017,22:20,,,281,,,,,,1.4,,
29/03/2017,22:30,,,287,,,,,,1.6,,
29/03/2017,22:40,,,276,,,,,,1.5,,
29/03/2017,22:50,,,265,,,,,,1.4,,
29/03/2017,23:00,,,250,274,,,,,1.6,1.5,
29/03/2017,23:10,,,247,,,,,,1.9,,
29/03/2017,23:20,,,247,,,,,,2.2,,
29/03/2017,23:30,,,275,,,,,,1.1,,
29/03/2017,23:40,,,291,,,,,,1.1,,
29/03/2017,23:50,,,307,,,,,,1.1,,
29/03/2017,24:00,,,303,278,291,,,,1.3,1.4,2.3
30/03/2017,00:10,,,249,,,,,,0.8,,
30/03/2017,00:20,,,346,,,,,,0.3,,
30/03/2017,00:30,,,356,,,,,,0.8,,
30/03/2017,00:40,,,349,,,,,,0.6,,
30/03/2017,00:50,,,349,,,,,,0.8,,
30/03/2017,01:00,,,348,333,,,,,0.6,0.6,
30/03/2017,01:10,,,343,,,,,,0.9,,
30/03/2017,01:20,,,332,,,,,,1.0,,
30/03/2017,01:30,,,324,,,,,,0.9,,
30/03/2017,01:40,,,332,,,,,,1.4,,
30/03/2017,01:50,,,335,,,,,,1.4,,
30/03/2017,02:00,,,338,334,,,,,1.2,1.1,
30/03/2017,02:10,,,338,,,,,,1.2,,
30/03/2017,02:20,,,342,,,,,,1.2,,
30/03/2017,02:30,,,324,,,,,,1.1,,
30/03/2017,02:40,,,326,,,,,,1.3,,
30/03/2017,02:50,,,1,,,,,,1.1,,
30/03/2017,03:00,,,346,280,,,,,0.8,1.1,
30/03/2017,03:10,,,335,,,,,,0.9,,
30/03/2017,03:20,,,338,,,,,,0.9,,
30/03/2017,03:30,,,329,,,,,,1.1,,
30/03/2017,03:40,,,314,,,,,,1.1,,
30/03/2017,03:50,,,316,,,,,,0.8,,
30/03/2017,04:00,,,318,325,,,,,1.0,1.0,
30/03/2017,04:10,,,326,,,,,,1.3,,
30/03/2017,04:20,,,317,,,,,,1.4,,
30/03/2017,04:30,,,309,,,,,,1.6,,
30/03/2017,04:40,,,302,,,,,,1.5,,
30/03/2017,04:50,,,311,,,,,,1.6,,
30/03/2017,05:00,,,315,314,,,,,1.2,1.4,
30/03/2017,05:10,,,318,,,,,,1.1,,
30/03/2017,05:20,,,316,,,,,,1.3,,
30/03/2017,05:30,,,314,,,,,,1.4,,
30/03/2017,05:40,,,339,,,,,,1.2,,
30/03/2017,05:50,,,7,,,,,,1.1,,
30/03/2017,06:00,,,346,273,,,,,1.1,1.2,
30/03/2017,06:10,,,337,,,,,,1.0,,
30/03/2017,06:20,,,352,,,,,,0.8,,
30/03/2017,06:30,,,355,,,,,,1.2,,
30/03/2017,06:40,,,319,,,,,,1.3,,
30/03/2017,06:50,,,316,,,,,,1.4,,
30/03/2017,07:00,,,312,332,,,,,0.8,1.1,
30/03/2017,07:10,,,222,,,,,,0.6,,
30/03/2017,07:20,,,101,,,,,,0.3,,
30/03/2017,07:30,,,230,,,,,,0.7,,
30/03/2017,07:40,,,243,,,,,,1.2,,
30/03/2017,07:50,,,,,,,,,,,
30/03/2017,08:00,,,,,,,,,,,
30/03/2017,08:10,,,,,,,,,,,
30/03/2017,08:20,,,,,,,,,,,
30/03/2017,08:30,,,,,,,,,,,
30/03/2017,08:40,,,,,,,,,,,
30/03/2017,08:50,,,,,,,,,,,
30/03/2017,09:00,,,225,,,,,,1.9,,
30/03/2017,09:10,,,237,,,,,,2.2,,
30/03/2017,09:20,,,230,,,,,,1.2,,
30/03/2017,09:30,,,221,,,,,,1.6,,
30/03/2017,09:40,,,226,,,,,,1.7,,
30/03/2017,09:50,,,225,,,,,,1.8,,
30/03/2017,10:00,,,230,228,,,,,2.1,1.7,
30/03/2017,10:10,,,227,,,,,,3.3,,
30/03/2017,10:20,,,224,,,,,,2.9,,
30/03/2017,10:30,,,217,,,,,,3.2,,
30/03/2017,10:40,,,228,,,,,,3.6,,
30/03/2017,10:50,,,234,,,,,,4.1,,
30/03/2017,11:00,,,222,225,,,,,4.5,3.6,
30/03/2017,11:10,,,218,,,,,,4.7,,
30/03/2017,11:20,,,233,,,,,,4.8,,
30/03/2017,11:30,,,231,,,,,,4.4,,
30/03/2017,11:40,,,239,,,,,,4.3,,
30/03/2017,11:50,,,231,,,,,,4.7,,
30/03/2017,12:00,,,241,232,,,,,4.4,4.6,
30/03/2017,12:10,,,241,,,,,,4.0,,
30/03/2017,12:20,,,240,,,,,,3.7,,
30/03/2017,12:30,,,244,,,,,,3.7,,
30/03/2017,12:40,,,238,,,,,,2.9,,
30/03/2017,12:50,,,238,,,,,,3.0,,
30/03/2017,13:00,,,233,239,,,,,4.1,3.6,
30/03/2017,13:10,,,231,,,,,,3.9,,
30/03/2017,13:20,,,224,,,,,,4.2,,
30/03/2017,13:30,,,234,,,,,,3.6,,
30/03/2017,13:40,,,221,,,,,,3.6,,
30/03/2017,13:50,,,221,,,,,,3.5,,
30/03/2017,14:00,,,222,225,,,,,3.8,3.8,
30/03/2017,14:10,,,219,,,,,,4.2,,
30/03/2017,14:20,,,240,,,,,,3.8,,
30/03/2017,14:30,,,226,,,,,,3.9,,
30/03/2017,14:40,,,232,,,,,,3.6,,
30/03/2017,14:50,,,234,,,,,,3.6,,
30/03/2017,15:00,,,224,229,,,,,3.8,3.8,
30/03/2017,15:10,,,226,,,,,,3.6,,
30/03/2017,15:20,,,226,,,,,,3.9,,
30/03/2017,15:30,,,219,,,,,,3.1,,
30/03/2017,15:40,,,223,,,,,,2.7,,
30/03/2017,15:50,,,220,,,,,,3.1,,
30/03/2017,16:00,,,224,223,,,,,3.4,3.3,
30/03/2017,16:10,,,219,,,,,,3.7,,
30/03/2017,16:20,,,230,,,,,,3.4,,
30/03/2017,16:30,,,214,,,,,,3.4,,
30/03/2017,16:40,,,218,,,,,,3.4,,
30/03/2017,16:50,,,215,,,,,,3.3,,
30/03/2017,17:00,,,216,219,,,,,3.3,3.4,
30/03/2017,17:10,,,218,,,,,,3.1,,
30/03/2017,17:20,,,213,,,,,,2.9,,
30/03/2017,17:30,,,215,,,,,,2.9,,
30/03/2017,17:40,,,217,,,,,,3.6,,
30/03/2017,17:50,,,213,,,,,,3.2,,
30/03/2017,18:00,,,210,214,,,,,2.9,3.1,
30/03/2017,18:10,,,211,,,,,,2.9,,
30/03/2017,18:20,,,210,,,,,,3.1,,
30/03/2017,18:30,,,221,,,,,,2.7,,
30/03/2017,18:40,,,212,,,,,,2.9,,
30/03/2017,18:50,,,214,,,,,,3.1,,
30/03/2017,19:00,,,211,213,,,,,2.3,2.8,
30/03/2017,19:10,,,211,,,,,,2.2,,
30/03/2017,19:20,,,211,,,,,,1.9,,
30/03/2017,19:30,,,214,,,,,,2.3,,
30/03/2017,19:40,,,215,,,,,,2.2,,
30/03/2017,19:50,,,213,,,,,,1.8,,
30/03/2017,20:00,,,207,212,,,,,1.9,2.0,
30/03/2017,20:10,,,215,,,,,,1.9,,
30/03/2017,20:20,,,224,,,,,,1.7,,
30/03/2017,20:30,,,226,,,,,,1.7,,
30/03/2017,20:40,,,221,,,,,,1.8,,
